actual_price,predicted_price
4000000.0000000005,3860779.7701936522
8499999.999999998,8973852.025901318
2000000.0000000016,3213618.0827901703
1690000.0000000007,3876243.7042864757
2000000.0000000016,3191357.5994907776
12000000.000000007,14284864.63260717
3091999.999999998,8697724.75677558
8499999.999999998,16180258.536266724
6599999.999999998,5516042.543247819
4940000.000000002,6236657.402487752
2199999.9999999995,2493443.257103976
9.000000000000002,8.999999999999927
9.000000000000002,8.999999999999927
9599999.999999998,11105107.947655363
15499999.999999987,12419826.33973892
5599999.999999999,5807793.488364032
8000000.000000002,8118484.185705477
7500000.000000002,4669585.876680418
33000000.000000015,33654350.17644476
9900000.000000013,9719746.108524952
9.000000000000002,8.999999999999927
1249999.999999999,2191954.039421242
5500000.000000001,7855353.566372022
30000000.00000005,34140938.30717945
34240000.00000005,31609110.887081087
8499999.999999998,3298980.685737083
13300000.000000011,14234735.50342385
4500000.000000002,3618032.0605684128
2800000.000000002,4127146.1405457375
9099999.999999985,7666947.8573772665
2000000.0000000016,1757238.078513914
7319999.999999996,7046891.137430067
5500000.000000001,6627729.444828879
8499999.999999998,8650173.641323742
9.000000000000002,8.999999999999927
17499999.999999985,15073358.892217603
4000000.0000000005,6293199.98655152
7500000.000000002,307789.5662328811
14000000.00000001,8.999999999999927
2975000.000000002,3985553.252667052
9.000000000000002,639.5298393103776
1055000.0000000007,3289095.0265581636
7500000.000000002,8342927.212280215
6999999.999999995,8907996.388472375
6999999.999999995,7076974.20472419
18500000.000000034,7847503.577045947
10499999.999999994,6599514.8043454215
16000000.000000026,1065403.0235692726
2199999.9999999995,2242447.640319212
3499999.9999999995,3058686.8935814695
12499999.999999985,10533937.96117912
4399999.999999997,6934173.509928199
4500000.000000002,4417533.186257856
4250000.000000002,5278122.309830126
6350000.0,6765605.929754392
17499999.999999985,23828563.31558708
10800000.0,13337141.300117176
6499999.999999999,5307888.066368271
19000000.000000015,5162469.850893756
24999999.999999963,9716913.860196326
7560000.000000001,4710822.132082809
5500000.000000001,4799740.262694215
12499999.999999985,5957855.395246612
50000000.00000009,56150903.23548966
7249999.999999998,7756502.7488084305
8699999.999999994,9545515.779404618
4199999.999999997,4011019.592005523
35000000.000000015,27054792.9672416
3200000.0000000023,2531342.8287284626
9.000000000000002,8.999999999999927
6999999.999999995,7181372.447279335
6400000.000000001,7338411.471134716
28399999.99999998,30263891.80082401
9.000000000000002,12.7967443802585
6000000.0,6424260.090003598
6800000.0,6182163.672763101
8499999.999999998,12038082.370344441
33056000.000000007,12263597.966471907
8000000.000000002,6670830.416818529
4000000.0000000005,2572097.3921468547
3700000.000000002,7335407.609247113
2000000.0000000016,2255402.662053226
4038000.000000001,4406750.115613347
3000000.000000001,2746988.4573382284
3233999.9999999995,3036287.406731769
6699999.999999995,4079731.388313219
46999999.99999998,31384974.04244131
2700000.0,3863399.797618963
16299999.99999999,18411609.431710187
68899999.99999999,58277155.18102527
5990000.000000006,7281345.505354636
12499999.999999985,14001774.6556428
5774999.999999999,5032375.422564818
16999999.999999974,8760295.917787967
3146499.9999999995,3144938.279031035
2499999.9999999995,3346644.9507238017
8012099.999999995,6994671.102766173
4000000.0000000005,5294142.243435229
8000000.000000002,14616294.683841195
7400000.0,8498243.406500377
4199999.999999997,4914590.139569199
22500000.00000001,16388870.86553628
3018500.0000000014,3237713.058549198
26999999.999999993,26149862.91088901
5500000.000000001,4886542.163114195
6999999.999999995,5590560.617585134
4500000.000000002,5996344.240202393
2499999.9999999995,4290475.191860242
3146499.9999999995,2923870.110757661
30000000.00000005,15053574.393354056
5500000.000000001,6909157.084407444
9.000000000000002,8.999999999999927
56000000.00000003,36459413.681829326
1749999.9999999998,4025506.6482709
2599999.9999999986,3194654.044011417
4999999.999999999,5394182.670869532
17199999.99999998,17264655.20683544
7500000.000000002,9089620.402405782
24999999.999999963,23437005.28304717
2499999.9999999995,3882820.7486375584
2900000.0000000014,3727641.1512878495
9.000000000000002,8.999999999999936
2990000.000000002,5965286.919069644
9659999.999999993,6219085.384084326
6000000.0,5458462.948481314
3600000.0000000014,6529688.517053326
2550000.0,2781624.3135857903
9.000000000000002,9.86882059452656
16999999.999999974,25275010.162231456
2800000.000000002,3630669.201985976
9400000.000000015,8895127.831991058
3400000.000000002,3614025.6616286333
2700000.0,2297139.699805824
8000000.000000002,7365071.651957495
9999999.999999996,9033682.18428844
2699000.0,3284058.266591281
13200000.000000019,10813825.98478433
8499999.999999998,7805446.980216575
2700000.0,1656138.0186142265
10499999.999999994,11206848.845079653
6999999.999999995,7517714.688008471
4500000.000000002,5461460.5266513685
19424999.99999999,15027082.332902672
6499999.999999999,7721308.194438985
8499999.999999998,10979400.998761462
6400000.000000001,8445428.702343995
15000000.00000001,212599.25557959138
9.000000000000002,8.999999999999936
2700000.0,2609025.5409567314
6999999.999999995,6613798.326998093
8999999.999999996,11215978.693485621
4500000.000000002,5964194.182071984
3600000.0000000014,3292442.28110955
4500000.000000002,4606638.869257651
5599999.999999999,5534840.234095622
4799999.999999999,5106526.778604415
8499999.999999998,5149139.100718759
4999999.999999999,6593264.307721405
4999999.999999999,6251515.494799531
6499999.999999999,8682251.429640895
15000000.00000001,13252691.841206737
6499999.999999999,6950326.247781884
4199999.999999997,6034008.338800198
17999999.999999985,24097537.17242575
3000000.000000001,2607718.6945100157
8499999.999999998,6411070.39485434
2499999.9999999995,2899384.3858450106
2000000.0000000016,3390168.2892457964
9900000.000000013,7064609.586509084
9360000.000000002,5134971.371266867
6499999.999999999,5894058.974584053
7500000.000000002,9934344.056146808
12000000.000000007,10685695.02796651
47499999.99999994,6323218.439521464
3200000.0000000023,5818048.289562834
40999999.999999985,38142754.18097947
4000000.0000000005,6238084.7522863755
39999999.00000003,26290731.434227668
6599999.999999998,6736421.936653267
20000000.000000015,23534405.124088462
3900000.000000001,2449891.890272025
21500000.00000001,23913296.21421841
4700000.000000004,5392226.107649913
2199999.9999999995,3810416.035744109
4500000.000000002,5478824.694348123
4999999.999999999,4843957.690767266
2800000.000000002,2795740.8765043714
8999999.999999996,8946078.784681214
3000000.000000001,3340057.3857301986
3200000.0000000023,3639952.317380384
3499999.9999999995,4369105.418583336
7300000.000000004,2563648.3425936042
6499999.999999999,3888296.6289239284
6999999.999999995,9017217.633545915
4700000.000000004,2406619.4866974796
9377500.000000013,7590706.1406227155
9.000000000000002,58112.37957281524
9659999.999999993,6219085.384084326
8000000.000000002,7002572.760710024
4500000.000000002,3817668.903615657
4500000.000000002,5047352.932059256
6000000.0,3861193.8935389644
7010999.999999997,6942238.956744702
2100000.000000001,3218843.438270908
6172999.999999996,5954893.07811503
13499999.999999993,17695280.63139488
9.000000000000002,8.999999999999927
9.000000000000002,112.54867002268523
8400000.000000006,7327167.616276745
4599999.999999998,3199252.3647974003
3900000.000000001,4588416.607459961
2887499.9999999986,2819722.622819726
2499999.9999999995,1539489.6126136556
11517299.999999993,12001949.062385224
11925000.00000001,9582186.305953909
3600000.0000000014,5424627.391838684
6499999.999999999,7650638.399888052
9.000000000000002,8.999999999999936
4500000.000000002,4771057.052563568
30000000.00000005,9588699.572813464
3146499.9999999995,3174489.8091419223
4000000.0000000005,7009524.946178338
8999999.999999996,8684753.106001385
2499999.9999999995,2015365.1533952972
2000000.0000000016,2452341.1283091097
3500500.0000000005,6499993.515972036
2499999.9999999995,2146029.0437201094
4999999.999999999,5395608.034323196
1699999.9999999988,3587991.1697243173
3145484.9999999995,3005124.3468553643
3000000.000000001,3734515.4371081367
9.000000000000002,8.999999999999927
2199999.9999999995,2129233.8796570553
9.000000000000002,8.999999999999936
1800000.000000001,3276831.270318286
9800000.000000007,380828.7219459785
8427999.999999998,9373928.768325888
4999999.999999999,4964079.427466425
6499999.999999999,4754831.031550844
3146499.9999999995,3279901.083363264
6300000.000000002,4022621.0839632903
7500000.000000002,8027711.189444317
4500000.000000002,5950355.5425510015
9500000.000000015,8156883.6716231415
32599999.999999966,37377029.790676765
9.000000000000002,8.999999999999927
6499999.999999999,7149357.115387377
4250000.000000002,4240223.023949927
4500000.000000002,2532967.029576153
4500000.000000002,4625559.655535346
5199999.999999999,5275273.856327942
2100000.000000001,2647498.4693639097
69999999.99999991,23908618.801933654
9.000000000000002,8.999999999999927
44999999.999999985,43230428.50216008
6999999.999999995,10085673.412091156
5164499.999999997,4629196.272993486
6749999.999999997,6315564.863469744
10972350.000000017,9165436.114282496
9900000.000000013,7135143.29560155
9.000000000000002,639.5298393103776
21500000.00000001,5948511.81883488
1400000.0000000007,2045436.4912822694
9.000000000000002,8.999999999999927
7800000.000000004,22215798.32956059
9999999.999999996,6669906.389069551
6219999.999999998,6042372.598653429
7500000.000000002,6960064.899001153
13000000.000000013,13423618.27919946
2599999.9999999986,2488489.5722120404
8099999.999999998,7421525.923246888
7150000.000000002,7843368.7395693585
5300000.000000001,6834876.805865748
8000000.000000002,6700921.379365784
7500000.000000002,7103519.492153293
7300000.000000004,8798470.415406147
43999999.99999999,40073479.53963465
5500000.000000001,8856588.268517941
9.000000000000002,8.999999999999927
32499999.999999955,51090523.16735502
7690038.999999994,6868753.105388601
5699999.999999996,6398369.641877538
9999999.999999996,10784874.139093189
5400000.000000005,5415576.181028121
9.000000000000002,1663.158620607983
6195000.0,8303614.733469953
6000000.0,8361313.233549659
15000000.00000001,9328631.527806394
8299999.999999997,8411389.0561736
8499999.999999998,8458695.94396967
8499999.999999998,5742195.53081961
6000000.0,5377091.1088431785
9.000000000000002,8.999999999999927
17999999.999999985,7324784.605160365
7800000.000000004,5272552.063783826
17999999.999999985,16237263.760859132
5755999.999999998,8307528.060216445
2499999.9999999995,2051465.6379177677
24999999.999999963,26128846.315055538
9.000000000000002,8.99999999999993
2199999.9999999995,5819692.369660314
9.000000000000002,8.999999999999936
7700000.0000000065,7596513.014367939
7400000.0,2811427.773694672
22000000.000000007,24411423.292572286
20000000.000000015,13642886.68576017
4500000.000000002,4316839.295655501
11000000.000000013,9306363.865368592
10499999.999999994,9930097.025707653
8000000.000000002,7629878.247375021
6499999.999999999,6058892.710576592
7800000.000000004,5519007.837007126
9999999.999999996,13.966198673542534
12000000.000000007,3973383.81207722
3589999.999999998,2799105.2184473295
9.000000000000002,8.99999999999994
7500000.000000002,5920934.955149805
9.000000000000002,3168407.9805869344
2799999.0000000014,7257123.955460133
4399999.999999997,6318396.254131509
9999999.999999996,14379850.970386846
9500000.000000015,19645370.666754536
5500000.000000001,6798032.122645698
5400000.000000005,5945330.860374619
9999999.999999996,8968738.588831777
8499999.999999998,6914522.0193133075
24999999.999999963,10837134.479081009
6000000.0,7536113.205941793
5500000.000000001,6760147.272916953
22000000.000000007,40444139.55109338
9800000.000000007,9310142.75468028
5500000.000000001,5483584.307905929
12000000.000000007,14057682.229767269
3000000.000000001,5214301.751953743
5300000.000000001,5446963.253631837
9.000000000000002,8006903.533506325
20500000.000000022,18887152.1161043
6499999.999999999,7259815.054509536
9.000000000000002,8.999999999999936
2900000.0000000014,3624419.6994274757
15000000.00000001,28712737.265779503
7800000.000000004,5896878.847857477
9.000000000000002,8.999999999999927
4999999.999999999,9067510.42662722
7500000.000000002,6191643.280451899
10036399.999999994,15299285.402681088
25999999.999999985,26067188.113657117
7500000.000000002,9308309.028560806
6499999.999999999,8456474.42049853
3499999.9999999995,3809469.453901829
15499999.999999987,11219286.623964299
8499999.999999998,8933815.716454616
3850000.0000000005,9322122.195091844
3099999.9999999986,3238872.556030927
20000000.000000015,6259058.072018064
12499999.999999985,14925979.312965125
5800000.0,33609.82091800947
8999999.999999996,2016099.8452242215
6499999.999999999,6251299.473211709
6999999.999999995,1016763.5700089593
9.000000000000002,9.168910617597296
2889999.999999999,1588696.4377225088
6000000.0,7196804.815287256
2700000.0,3742574.148564739
9.000000000000002,8.999999999999936
69999999.99999991,44560093.756201036
5904000.000000002,6811593.369796141
5199999.999999999,4565420.975372352
4500000.000000002,4934231.037823707
9.000000000000002,44.89499102826943
3200000.0000000023,2366334.575128858
5199999.999999999,6439964.014950546
9.000000000000002,16.09144724970339
9999999.999999996,8354840.9658691045
2670000.000000002,3520831.6404138207
4999999.999999999,4497838.6131056305
24999999.999999963,12428053.76139847
50999999.99999997,20823262.479874585
2100000.000000001,6279662.611618273
6000000.0,6226401.975046855
8999999.999999996,7856148.834267297
17499999.999999985,13339068.070093151
5199999.999999999,8855056.562319776
8499999.999999998,10498985.889633413
3099999.9999999986,4240944.119147687
1939999.9999999998,2071570.9397812905
4000000.0000000005,2246907.1404343033
12374999.999999989,12469001.520425703
4700000.000000004,5842126.1719534695
6200000.000000005,8545348.808223628
5500000.000000001,8252299.544718739
6499999.999999999,2308641.054450306
7500000.000000002,7935777.430283364
16000000.000000026,11229692.597922206
8000000.000000002,5880175.0549195
1550000.0000000012,1474808.9764735515
3600000.0000000014,7536827.761646615
1200000.0000000005,2990851.3886578493
18849999.999999996,11755507.03126937
4999999.999999999,5003270.849434298
6999999.999999995,7713440.931749128
7500000.000000002,7330778.299919222
3092100.0,2951111.4038072824
9.000000000000002,8.99999999999994
4000000.0000000005,6903112.04428217
1749999.9999999998,5566660.014419088
6999999.999999995,14645518.429160811
14000000.00000001,17835286.889949735
3000000.000000001,5051895.765388912
2400000.000000001,1815641.449798025
6800000.0,9574358.363164533
5199999.999999999,5882840.523287081
9999999.999999996,8203657.611840378
26499999.999999996,44763032.343552515
17999999.999999985,1099771.3511076234
2700000.0,4306936.014294078
3499999.9999999995,5841961.521109904
4500000.000000002,5563696.122433948
50000000.00000009,58622613.9694997
25999999.999999985,6232.08554258856
1299999.9999999993,1134812.6611588637
5300000.000000001,5713146.8657319285
26999999.999999993,22405436.141458463
4000000.0000000005,5327309.08980841
6686000.000000001,6482508.432711799
9.000000000000002,8.999999999999927
9.000000000000002,8.999999999999927
7500000.000000002,8745443.768975802
3000000.000000001,3980347.4025040674
15000000.00000001,18238699.966203306
9.000000000000002,11.130144398269575
1899999.9999999993,2346027.8423010753
7500000.000000002,9319068.981165605
6000000.0,17041256.121620975
4399999.999999997,731596.8598886639
9500000.000000015,15637850.028216403
6499999.999999999,5647136.680057069
899999.9999999995,873133.1876569932
11000000.000000013,8998624.18168534
9.000000000000002,8.99999999999994
4500000.000000002,6683978.866438083
17499999.999999985,15122464.545322128
6350000.0,7065703.051761016
10499999.999999994,10418347.942791782
3650000.000000001,4104106.0956817116
6000000.0,6053357.123029753
7044000.0,6034335.855449432
5500000.000000001,5171204.470144078
42500000.00000005,23867578.50351893
8000000.000000002,6554584.906638082
6499999.999999999,5451015.692356972
2849999.999999999,5002571.104430821
18800000.0,20044970.138585925
15000000.00000001,15357223.147968508
5599999.999999999,5282933.754401294
7500000.000000002,4679255.497606509
4250000.000000002,6878384.420434006
4250000.000000002,5269129.138959234
9599999.999999998,9235587.484100437
5501000.000000001,3477637.435816046
7100000.000000005,8067877.229858834
6499999.999999999,6754321.318465866
9.000000000000002,112.54867002268523
1400000.0000000007,1440939.382557029
5500000.000000001,8549647.009738706
3335000.000000002,3316307.6627578335
4700000.000000004,5537741.608748732
2700000.0,4294413.409678038
9487499.999999989,7870153.083741954
6000000.0,7945022.197901985
2700000.0,2151233.779848
12000000.000000007,12886242.879583595
6499999.999999999,7544956.553466903
5472500.000000004,5264887.274207375
17999999.999999985,16928516.827959646
6999999.999999995,3944417.1439181743
1800000.000000001,2489676.4009771887
6300000.000000002,5710938.896784437
42500000.00000005,12043294.696625687
6000000.0,6584073.91483052
1249999.999999999,1833364.9515314866
2000000.0000000016,4710244.992003183
9.000000000000002,8.99999999999993
9.000000000000002,44722.70571138019
2599999.9999999986,3965095.8276485903
17400000.000000015,17998287.391211644
57000000.000000045,59315890.552319705
8499999.999999998,5217323.605791781
7449999.9999999935,7327764.78856514
4500000.000000002,4933286.707134354
3200000.0000000023,6977211.470439237
9249999.999999987,9071702.99214787
2499999.9999999995,7841522.992672002
4500000.000000002,4045090.264747965
2100000.000000001,2100340.635296118
9.000000000000002,8.999999999999936
3449999.999999999,3212069.476270014
6589999.999999998,6849249.234618274
9.000000000000002,8.999999999999927
2499999.9999999995,2944517.2925378988
6899999.999999999,9968909.869827291
6599999.999999998,5012417.29898662
4500000.000000002,5084549.9300402505
8999999.999999996,7667752.442781522
6536250.000000001,8932065.69050638
15000000.00000001,7282963.360240602
55000000.000000075,52829805.24416729
9.000000000000002,8.999999999999927
2499999.9999999995,3203254.553303128
1499999.9999999986,3412047.376015799
12499999.999999985,6938607.887054021
3499999.9999999995,3751519.5019589337
9.000000000000002,8.999999999999936
9800000.000000007,7308553.3580999
4000000.0000000005,3344742.7999551073
8499999.999999998,9492004.940712258
2941040.0000000005,3036287.406731769
10899999.999999993,10321729.35441606
8499999.999999998,8786545.262763206
5010809.999999997,5327918.175855892
5800000.0,6813192.031503013
20000000.000000015,8397502.286078228
9.000000000000002,8.99999999999994
9299999.999999993,7253124.662145404
25999999.999999985,22084944.78031861
18099999.999999978,18452945.64850971
3799999.9999999995,5018394.209189106
5500000.000000001,4103610.015458143
8000000.000000002,866373.5074359849
8000000.000000002,6362259.64106879
6999999.999999995,6889910.676086722
6499999.999999999,6803816.668849776
6999999.999999995,7304910.392177542
4550000.0,7022145.701021463
4990000.000000004,3784662.2587060807
5199999.999999999,5779954.247333073
4389999.999999997,5064743.218437605
5500000.000000001,5182703.927127066
7500000.000000002,13379480.699745944
2499999.9999999995,2375687.9550047647
4500000.000000002,5883095.946884322
2199999.9999999995,4057210.278296813
14499999.99999999,19074809.821254015
7375000.000000005,5294107.244514085
4799999.999999999,5980058.636605628
7500000.000000002,9772175.501035467
30000000.00000005,28493626.96577212
8539999.999999996,17917138.65476625
3499999.9999999995,4238950.088131451
3000000.000000001,210144.93357265776
7100000.000000005,7120765.902114402
4799999.999999999,3249306.736330696
6650000.000000001,6989189.549570326
1600000.0000000012,1308208.4437166508
4500000.000000002,7926280.13018889
6759999.999999999,7280475.05930317
2499999.9999999995,1890864.9366422563
9.000000000000002,8.99999999999994
6699999.999999995,7822706.408395691
1525000.0000000005,1238875.2444945243
6650000.000000001,7709516.491780077
22000000.000000007,22334944.34497032
7500000.000000002,8226772.657383686
6000000.0,7783195.113329292
44999999.999999985,23432907.623974513
11000000.000000013,4139344.2792245536
3674999.9999999995,4287195.183332794
60000000.0000001,33780246.52407575
19000000.000000015,2042871.2354163066
4999999.999999999,9588699.572813464
9999999.999999996,9472907.427164644
12099999.999999993,13901146.085615678
13499999.999999993,4147545.623446012
11110000.000000011,14217251.404190945
4000000.0000000005,5583736.198917265
14000000.00000001,5896766.22305645
4220000.0,4427133.249878526
2000000.0000000016,2173339.500325567
6699999.999999995,5988422.419793962
20999999.99999998,11431028.988688229
65000000.00000007,58321930.82331463
5500000.000000001,5734897.2592963185
9.000000000000002,8.99999999999994
2199999.9999999995,2017179.6512953797
8809920.000000007,7281910.267814291
3690000.000000001,4228247.979051231
4500000.000000002,3063202.67235179
2599999.9999999986,6542053.470258699
9.000000000000002,8.99999999999993
50000000.00000009,24890327.582498178
9.000000000000002,8.99999999999993
8199999.999999994,7111940.029034341
8000000.000000002,5167746.575910886
3902500.000000003,3847066.584163229
